Oportunitats;ID;Grau;Universitat;Poblacio;Plaçes orientatives;Nota;Anàlisi Musical (*);Arts Escèniques (*);Biologia;Ciències Generals (*);Cor i tècnica Vocal (*);Dibuix Artístic;Dibuix Tècnic;Dibuix Tècnic aplicat a les Arts;Disseny;Física;Fonaments Artístics (Historia de l'Art);Funcionament de l’Empresa i Models de Negoci (Empresa);Geografia;Geologia i Ciències Ambientals (*);Història de la Música i de la Dansa (*);Història de l'Art;Literatura Castellana (*);Literatura Catalana (*);Literatura Dramàtica (*);Llengua i Cultura Gregues (Grec) (*);Llengua i Cultura Llatines (Llatí) (*);Matemàtiques;Matemàtiques Aplicades;Moviments culturals i artístics (*);Química;Tècniques d’Expressió Graficoplàstica (*);Tecnologia
4;11040;Llengües i Literatures Modernes;UB;Barcelona;100;5;;;;;;;;;;;;;;;;;0,2;0,2;0,1;0,2;0,2;;;;;;
4;11082;Llengües Romàniques i les seves Literatures;UB;Barcelona;40;5;;;;;;;;;;;;;;;;;0,2;0,2;0,1;0,2;0,2;;;;;;
8;81064;"Logística Empresarial ""Mediterrani""";UdG;Barcelona;50;5;;;;;;;;;;;;0,2;;;;;;;;;;0,2;0,2;;;;
8;41048;"Logística i Negocis Marítims ""Tecnocampus""";UPF;Mataró;45;5,384;;;;;;;;;;;;0,2;;;;;;;;;;0,2;0,2;;;;
7;21048;Logopèdia;UAB;Cerdanyola del Vallès;80;8,842;;;0,2;;;;;;;;;;;;;;;;;;;0,2;0,2;;;;
7;81051;"Màrqueting ""Mediterrani""";UdG;Barcelona;70;5;;;;;;;;;;;;0,2;;;;;;;;;;0,2;0,2;;;;
7;71062;"Màrqueting ""ESIC""";URV;Barcelona;105;5;;;;;;;;;;;;0,2;;;;;;;;;;0,2;0,2;;;;
7;71074;"Màrqueting ""ESIC"" (Docència en Anglès)";URV;Barcelona;35;5;;;;;;;;;;;;0,2;;;;;;;;;;0,2;0,2;;;;
8;81062;"Màrqueting / Turisme ""Mediterrani"" (Simultaneïtat)";UdG;Barcelona;25;5;0,1;0,1;;0,2;0,1;;;;;;0,2;0,2;0,2;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;;;
9;71079;"Màrqueting / Administració i Direcció d'Empreses ""ESIC"" (simultaneïtat) Reus / Barcelona";URV;Reus, Barcelona;10;7,5;;;0,2;;;;;;;0,2;;0,2;0,2;;;;;;;;;0,2;0,2;;0,2;;
9;71080;"Màrqueting / Administració i Direcció d'Empreses ""ESIC"" (simultaneïtat) Tortosa / Barcelona";URV;Tortosa, Barcelona;10;6,03;;;0,2;;;;;;;0,2;;0,2;0,2;;;;;;;;;0,2;0,2;;0,2;;
8;61078;"Màrqueting i Comunicació Digital ""Centre Universitari EAE""";UdL;Barcelona;90;5;0,2;0,2;;;0,2;;;;;;;0,2;;;;;;;;;;0,2;0,2;;;;
8;31132;"Màrqueting, Innovació i Tecnologia ""EUNCET"" (Campus 22@)";UPC;Barcelona;35;5;0,2;0,2;;;0,2;;;;;;;0,2;;;;;;;;;;0,2;0,2;;;;
8;31131;"Màrqueting, Innovació i Tecnologia ""EUNCET"" (Campus 22@) (semipresencial)";UPC;Barcelona;35;5;0,2;0,2;;;0,2;;;;;;;0,2;;;;;;;;;;0,2;0,2;;;;
8;31134;"Màrqueting, Innovació i Tecnologia ""EUNCET"" (Campus Terrassa)";UPC;Terrassa;35;5;0,2;0,2;;;0,2;;;;;;;0,2;;;;;;;;;;0,2;0,2;;;;
8;31133;"Màrqueting, Innovació i Tecnologia ""EUNCET"" (Campus Terrassa) (semipresencial)";UPC;Terrassa;35;5;0,2;0,2;;;0,2;;;;;;;0,2;;;;;;;;;;0,2;0,2;;;;
9;31129;"Màrqueting, Innovació i Tecnologia / Empresa, Innovació i Tecnologia ""EUNCET"" (Campus 22@) (simultaneïtat)";UPC;Barcelona;35;5;0,2;0,2;0,2;;0,2;;;;;0,2;;0,2;0,2;;;;;;;;;0,2;0,2;;0,2;;
9;31130;"Màrqueting, Innovació i Tecnologia / Empresa, Innovació i Tecnologia ""EUNCET"" (Campus Terrassa) (simultaneïtat)";UPC;Terrassa;35;5;0,2;0,2;0,2;;0,2;;;;;0,2;;0,2;0,2;;;;;;;;;0,2;0,2;;0,2;;
7;91032;Màrqueting i Comunicació Empresarial;UVic-UCC;Vic;40;5;0,2;0,2;;;0,2;;;;;;;0,2;;;;;;;;;;0,2;0,2;;;;
7;41039;"Màrqueting i Comunitats Digitals ""Tecnocampus""";UPF;Mataró;70;5;0,2;0,2;;;0,2;0,2;;0,2;0,2;;0,2;0,2;0,1;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;;0,2;
9;41041;"Màrqueting i Comunitats Digitals / Administració d'Empreses i Gestió de la Innovació ""Tecnocampus"" (Simultaneïtat)";UPF;Mataró;60;6,313;0,2;0,2;0,2;;0,2;0,2;;0,2;0,2;0,2;0,2;0,2;0,2;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;0,2;0,2;
8;41062;"Màrqueting i Comunitats Digitals / Turisme i Gestió del Lleure ""Tecnocampus"" (simultaneïtat)";UPF;Mataró;30;5;0,2;0,2;;0,2;0,2;0,2;;0,2;0,2;;0,2;0,2;0,2;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;;0,2;
10;21122;Matemàtica Computacional i Analítica de Dades;UAB;Cerdanyola del Vallès;40;11,378;;;0,1;0,1;;;;;;0,2;;;;0,1;;;;;;;;0,2;0,2;;0,1;;0,1
10;11041;Matemàtiques;UB;Barcelona;70;11,946;;;0,1;0,1;;;;;;0,2;;;;0,1;;;;;;;;0,2;0,2;;0,1;;0,1
10;21003;Matemàtiques;UAB;Cerdanyola del Vallès;60;11,908;;;0,1;0,1;;;;;;0,2;;;;0,1;;;;;;;;0,2;0,2;;0,1;;0,1
10;31040;Matemàtiques;UPC;Barcelona;75;12,644;;;0,1;0,1;;;;;;0,2;;;;0,1;;;;;;;;0,2;0,2;;0,1;;0,1
10;11066;Matemàtiques / Administració i Direcció d'Empreses (Simultaneïtat);UB;Barcelona;20;11,85;;;0,2;0,1;;;;;;0,2;;0,2;0,2;0,1;;;;;;;;0,2;0,2;;0,2;;0,1
10;11016;Matemàtiques / Enginyeria Informàtica (Simultaneïtat);UB;Barcelona;20;12,378;;;0,2;0,1;;;0,2;;;0,2;;0,1;;0,1;;;;;;;;0,2;0,2;;0,2;;0,2
10;11020;Matemàtiques / Física (Simultaneïtat);UB;Barcelona;20;12,924;;;0,1;0,1;;;0,1;;;0,2;;;;0,1;;;;;;;;0,2;0,2;;0,2;;0,1
10;21005;Matemàtiques / Física (Simultaneïtat);UAB;Barcelona;20;13,438;;;0,1;0,1;;;0,1;;;0,2;;;;0,1;;;;;;;;0,2;0,2;;0,2;;0,1
10;11083;Medicina (Campus Bellvitge);UB;L'Hospitalet de Llobregat;100;12,478;;;0,2;;;;;;;0,2;;;;;;;;;;;;;;;0,2;;
10;11043;Medicina (Campus Clínic);UB;Barcelona;200;12,505;;;0,2;;;;;;;0,2;;;;;;;;;;;;;;;0,2;;
10;21079;Medicina;UAB;Cerdanyola del Vallès;385;12,389;;;0,2;;;;;;;0,2;;;;;;;;;;;;;;;0,2;;
10;41058;Medicina;UPF;Barcelona;64;12,516;;;0,2;;;;;;;0,2;;;;;;;;;;;;;;;0,2;;
10;61030;Medicina;UdL;Lleida;132;12,351;;;0,2;;;;;;;0,2;;;;;;;;;;;;;;;0,2;;
10;81001;Medicina;UdG;Girona;92;12,362;;;0,2;;;;;;;0,2;;;;;;;;;;;;;;;0,2;;
10;71019;Medicina;URV;Reus;130;12,36;;;0,2;;;;;;;0,2;;;;;;;;;;;;;;;0,2;;
10;91054;Medicina;UVic-UCC;Vic;115;11,615;;;0,2;;;;;;;0,2;;;;;;;;;;;;;;;0,2;;
7;21050;Microbiologia;UAB;Cerdanyola del Vallès;60;11,016;;;0,2;;;;;;;0,2;;;;;;;;;;;;0,2;;;0,2;;
5;41049;"Mitjans Audiovisuals ""Tecnocampus""";UPF;Mataró;85;5;;;;;;0,2;0,2;0,2;0,2;0,2;0,2;0,1;;;;0,2;0,2;0,2;;;;0,2;0,2;0,2;;0,2;0,1
4;81079;"Moda ""ERAM""";UdG;Girona, Salt;30;5;0,1;0,1;;;0,1;0,2;0,1;0,2;0,2;;0,2;0,2;;;;0,2;;;;;0,2;;;0,2;;0,2;
8;91029;Multimèdia. Aplicacions i Videojocs;UVic-UCC;Vic;40;5;;;;;;0,2;0,2;0,2;0,2;0,2;0,2;0,1;;;;0,2;;;;;;0,2;0,2;0,2;;0,2;0,1
3;21051;Musicologia;UAB;Cerdanyola del Vallès;60;5;0,2;0,2;;;0,2;;;;;;0,2;;;;0,2;0,2;;;0,2;0,2;0,2;;;0,2;;;
9;21150;Nanociència i Nanotecnologia;UAB;Cerdanyola del Vallès;65;10,662;;;0,2;;;;;;;0,2;;;;;;;;;;;;0,2;;;0,2;;
8;31045;Nàutica i Transport Marítim;UPC;Barcelona;50;7,93;;;;;;;0,2;;;0,2;;;;;;;;;;;;0,2;;;0,2;;0,2
7;11102;"Negoci Digital i Innovació en Turisme ""CETT""";UB;Barcelona;70;5;;;;;;;;0,2;0,2;;0,2;0,2;0,2;;;;;;;;;0,2;0,2;;;0,2;0,2
7;11112;"Negoci Digital i Innovació en Turisme / Turisme ""CETT"" (simultaneïtat)";UB;Barcelona;10;5;0,1;0,1;;0,2;0,1;;;0,2;0,2;;0,2;0,2;0,2;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;;0,2;0,2
8;41024;"Negocis i Màrqueting Internacionals - Bachelor in International Business and Marketing ""ESCI""";UPF;Barcelona;100;8,95;;;0,2;;;;;;;0,2;;0,2;0,2;;;;;;;;;0,2;0,2;;0,2;;
8;41063;"Negocis i Màrqueting Internacionals - Bachelor in International Business and Marketing ""ESCI"" (docència en anglès)";UPF;Barcelona;60;9,372;;;0,2;;;;;;;0,2;;0,2;0,2;;;;;;;;;0,2;0,2;;0,2;;
7;11062;Nutrició Humana i Dietètica;UB;Santa Coloma de Gramenet;60;9,238;;;0,2;;;;;;;0,2;;;;;;;;;;;;0,1;;;0,2;;
7;41061;"Nutrició Humana i Dietètica ""Tecnocampus""";UPF;Mataró;60;5;;;0,2;;;;;;;0,2;;;;;;;;;;;;0,1;;;0,2;;
7;61031;Nutrició Humana i Dietètica;UdL;Lleida;45;7,284;;;0,2;;;;;;;0,2;;;;;;;;;;;;0,1;;;0,2;;
7;81081;"Nutrició Humana i Dietètica ""EUSES""";UdG;Salt;40;5;;;0,2;;;;;;;0,2;;;;;;;;;;;;0,1;;;0,2;;
7;71044;Nutrició Humana i Dietètica;URV;Reus;85;7,91;;;0,2;;;;;;;0,2;;;;;;;;;;;;0,1;;;0,2;;
7;91021;Nutrició Humana i Dietètica;UVic-UCC;Vic;65;5;;;0,2;;;;;;;0,2;;;;;;;;;;;;0,1;;;0,2;;
9;11075;Nutrició Humana i Dietètica / Farmàcia (Simultaneïtat);UB;Barcelona, Santa Coloma de Gramenet;20;11,192;;;0,2;;;;;;;0,2;;;;;;;;;;;;0,2;;;0,2;;
8;61057;Nutrició Humana i Dietètica / Fisioteràpia (Simultaneïtat);UdL;Igualada;20;10,16;;;0,2;;;;;;;0,2;;;;;;;;;;;;0,2;0'2;;0,2;;
9;11044;Odontologia;UB;L'Hospitalet de Llobregat;120;12,368;;;0,2;;;;;;;0,2;;;;;;;;;;;;;;;0,2;;
9;91061;Odontologia (Campus Medicina, Vic);UVic-UCC;Manresa, Vic;60;10;;;0,2;;;;;;;0,2;;;;;;;;;;;;;;;0,2;;
8;31105;Òptica i Optometria;UPC;Terrassa;90;7,81;;;0,2;;;;;;;0,2;;;;;;;;;;;;0,2;;;0,2;;
5;31098;Paisatgisme;UPC;Barcelona, Castelldefels;50;7,833;;;0,2;;;0,2;0,2;;;0,2;;;;;;0,2;;;;;;0,2;;0,2;;;
6;11045;Pedagogia;UB;Barcelona;216;7,904;0,1;0,1;;0,2;0,1;;;;;;;0,1;0,2;;0,1;;;;0,1;0,2;0,2;0,2;0,2;0,2;;;
6;21052;Pedagogia;UAB;Cerdanyola del Vallès;75;8,596;0,1;0,1;;0,2;0,1;;;;;;;0,1;0,2;;0,1;;;;0,1;0,2;0,2;0,2;0,2;0,2;;;
6;81043;Pedagogia;UdG;Girona;60;7,668;0,1;0,1;;0,2;0,1;;;;;;;0,1;0,2;;0,1;;;;0,1;0,2;0,2;0,2;0,2;0,2;;;
6;71020;Pedagogia;URV;Tarragona;45;8,342;0,1;0,1;;0,2;0,1;;;;;;;0,1;0,2;;0,1;;;;0,1;0,2;0,2;0,2;0,2;0,2;;;
5;21096;Periodisme;UAB;Cerdanyola del Vallès;160;9,36;;;;0,2;;;;;;;;;0,2;;;0,2;0,2;0,2;;0,2;0,2;0,2;0,2;0,2;;;0,2
5;41025;Periodisme;UPF;Barcelona;80;10,426;;;;0,2;;;;;;;;;0,2;;;0,2;0,2;0,2;;0,2;0,2;0,2;0,2;0,2;;;0,2
5;71021;Periodisme;URV;Tarragona;45;8,556;;;;0,2;;;;;;;;;0,2;;;0,2;0,2;0,2;;0,2;0,2;0,2;0,2;0,2;;;0,2
5;91014;Periodisme;UVic-UCC;Vic;40;5;;;;0,2;;;;;;;;;0,2;;;0,2;0,2;0,2;;0,2;0,2;0,2;0,2;0,2;;;0,2
8;71045;Pilot d'Aviació Comercial i Operacions Aèries;URV;Reus;38;6,292;;;0,1;;;;0,2;;;0,2;;0,2;0,2;;;;;;;;;0,2;;;0,1;;0,2
7;11046;Podologia;UB;L'Hospitalet de Llobregat;80;8,349;;;0,2;;;;;;;0,2;;;;;;;;;;;;;;;0,2;;
7;91045;Podologia (Campus Manresa);UVic-UCC;Manresa;80;5;;;0,2;;;;;;;0,2;;;;;;;;;;;;;;;0,2;;
6;21054;Prevenció i Seguretat Integral;UAB;Cerdanyola del Vallès;88;5;;;;;;;;;;;;0,2;;;;;;;;;;0,2;0,2;;;;
6;21113;Prevenció i Seguretat Integral (En Xarxa);UAB;Cerdanyola del Vallès;33;5;;;;;;;;;;;;0,2;;;;;;;;;;0,2;0,2;;;;
5;11111;Producció de Música i So per a la Indústria de l'Entreteniment;UB;Barcelona;60;5;0,2;0,2;;;0,2;;;0,1;0,1;0,2;0,2;0,2;;;;0,1;;;;;;0,2;0,2;0,1;;0,1;0,1
6;11047;Psicologia;UB;Barcelona;432;9,767;;;0,2;;;;;;;0,1;;0,1;;;;;;;;;;0,2;0,2;;0,1;;
6;21081;Psicologia;UAB;Cerdanyola del Vallès;360;9,84;;;0,2;;;;;;;0,1;;0,1;;;;;;;;;;0,2;0,2;;0,1;;
6;61020;Psicologia;UdL;Lleida;60;9,552;;;0,2;;;;;;;0,1;;0,1;;;;;;;;;;0,2;0,2;;0,1;;
6;81033;Psicologia;UdG;Girona;80;9,63;;;0,2;;;;;;;0,1;;0,1;;;;;;;;;;0,2;0,2;;0,1;;
6;71022;Psicologia;URV;Tarragona;125;9,494;;;0,2;;;;;;;0,1;;0,1;;;;;;;;;;0,2;0,2;;0,1;;
6;91022;Psicologia;UVic-UCC;Vic;120;7,465;;;0,2;;;;;;;0,1;;0,1;;;;;;;;;;0,2;0,2;;0,1;;
7;11093;"Publicitat, Relacions Públiques i Màrqueting ""ESRP""";UB;Barcelona;150;7,91;;;;0,2;;0,2;;0,2;0,2;;0,2;0,2;0,2;;;0,2;0,2;0,2;;0,2;0,2;0,2;0,2;0,2;;0,2;
6;21097;Publicitat i Relacions Públiques;UAB;Cerdanyola del Vallès;80;10,862;;;;0,2;;0,2;;0,2;0,2;;0,2;0,2;0,2;;;0,2;0,2;0,2;;0,2;0,2;0,2;0,2;0,2;;0,2;
6;41004;Publicitat i Relacions Públiques;UPF;Barcelona;80;11,43;;;;0,2;;0,2;;0,2;0,2;;0,2;0,2;0,2;;;0,2;0,2;0,2;;0,2;0,2;0,2;0,2;0,2;;0,2;
6;81002;Publicitat i Relacions Públiques;UdG;Girona;70;8,875;;;;0,2;;0,2;;0,2;0,2;;0,2;0,2;0,2;;;0,2;0,2;0,2;;0,2;0,2;0,2;0,2;0,2;;0,2;
6;71023;Publicitat i Relacions Públiques;URV;Tarragona;45;9,45;;;;0,2;;0,2;;0,2;0,2;;0,2;0,2;0,2;;;0,2;0,2;0,2;;0,2;0,2;0,2;0,2;0,2;;0,2;
6;91015;Publicitat i Relacions Públiques;UVic-UCC;Vic;60;5;;;;0,2;;0,2;;0,2;0,2;;0,2;0,2;0,2;;;0,2;0,2;0,2;;0,2;0,2;0,2;0,2;0,2;;0,2;
7;81077;Publicitat i Relacions Públiques / Turisme (simultaneïtat);UdG;Girona;15;9,308;0,1;0,1;;0,2;0,1;0,2;;0,2;0,2;;0,2;0,2;0,2;;;0,2;0,2;0,2;;0,2;0,2;0,2;0,2;0,2;;0,2;
7;11049;Química;UB;Barcelona;180;9,77;;;;;;;;;;0,2;;;;;;;;;;;;0,2;;;0,2;;
7;21082;Química;UAB;Cerdanyola del Vallès;120;9,726;;;;;;;;;;0,2;;;;;;;;;;;;0,2;;;0,2;;
7;81034;Química;UdG;Girona;60;8,462;;;;;;;;;;0,2;;;;;;;;;;;;0,2;;;0,2;;
7;71024;Química;URV;Tarragona;60;9,342;;;;;;;;;;0,2;;;;;;;;;;;;0,2;;;0,2;;
7;71066;Química (Docència en Anglès);URV;Tarragona;30;8,349;;;;;;;;;;0,2;;;;;;;;;;;;0,2;;;0,2;;
9;11095;Química / Administració i Direcció d'Empreses (Simultaneïtat);UB;Barcelona;20;10,808;;;0,2;;;;;;;0,2;;0,2;0,2;;;;;;;;;0,2;0,2;;0,2;;
10;21100;Química / Física (Simultaneïtat);UAB;Barcelona;No encontrado;12,348;;;0,1;;;;0,1;;;0,2;;;;0,1;;;;;;;;0,2;;;0,2;;0,1
6;21123;Relacions Internacionals;UAB;Cerdanyola del Vallès;50;11,55;;;0,1;;;0,1;;0,1;0,1;0,1;0,1;0,2;0,2;0,1;;0,1;;;;0,1;0,1;0,2;0,2;0,1;0,1;0,1;
7;21145;Relacions Internacionals / Dret (Simultaneïtat);UAB;Cerdanyola del Vallès;20;12,681;;;0,1;;;0,1;;0,1;0,1;0,1;0,1;0,2;0,2;0,1;;0,1;;;;0,1;0,2;0,2;0,2;0,1;0,1;0,1;
6;11050;Relacions Laborals;UB;Barcelona;180;8,176 ;;;0,1;0,2;;;;;;;;0,2;0,2;0,1;;0,1;;;;0,1;0,1;0,2;0,2;0,1;;;
6;21055;Relacions Laborals;UAB;Cerdanyola del Vallès;120;8,328;;;0,1;0,2;;;;;;;;0,2;0,2;0,1;;0,1;;;;0,1;0,1;0,2;0,2;0,1;;;
6;41026;Relacions Laborals;UPF;Barcelona;180;7,872;;;0,1;0,2;;;;;;;;0,2;0,2;0,1;;0,1;;;;0,1;0,1;0,2;0,2;0,1;;;
7;21109;Relacions Laborals / Dret (Simultaneïtat);UAB;Cerdanyola del Vallès;20;9,896;;;0,1;0,2;;;;;;;;0,2;0,2;0,1;;0,1;;;;0,1;0,2;0,2;0,2;0,1;;;
6;71082;Relacions Laborals i Recursos Humans;URV;Tarragona;65;7,286;;;0,1;0,2;;;;;;;;0,2;0,2;0,1;;0,1;;;;0,1;0,1;0,2;0,2;0,1;;;
6;61033;Relacions Laborals i Recursos Humans;UdL;Lleida;30;5;;;0,1;0,2;;;;;;;;0,2;0,2;0,1;;0,1;;;;0,1;0,1;0,2;0,2;0,1;;;
7;71083;Relacions Laborals i Recursos Humans / Dret (Simultaneïtat);URV;Tarragona;25;8,638;;;0,1;0,2;;;;;;;;0,2;0,2;0,1;;0,1;;;;0,1;0,2;0,2;0,2;0,1;;;
6;11076;Seguretat;UB;Mollet del Vallès;60;8,646;;;0,1;;;;;;;0,1;;0,2;0,2;0,1;;0,1;;;;0,1;0,1;0,2;0,2;0,1;0,1;;0,2
5;11063;Sociologia;UB;Barcelona;130;6,85;;;0,2;;;;;;;0,2;;0,2;0,2;0,2;;0,2;;;;;0,2;0,2;0,2;0,1;0,2;;
5;21056;Sociologia;UAB;Cerdanyola del Vallès;110;6,91;;;0,2;;;;;;;0,2;;0,2;0,2;0,2;;0,2;;;;;0,2;0,2;0,2;0,1;0,2;;
8;11090;Sociologia / Administració i Direcció d'Empreses (Simultaneïtat);UB;Barcelona;20;9,014;;;0,2;;;;;;;0,2;;0,2;0,2;0,2;;0,2;;;;;0,2;0,2;0,2;0,1;0,2;;
6;21125;Sociologia / Ciència Política i Gestió Pública (Simultaneïtat);UAB;Cerdanyola del Vallès;20;9,694;;;0,2;;;;;;;0,2;0,1;0,2;0,2;0,2;;0,2;;;;0,2;0,2;0,2;0,2;0,1;0,2;;
9;21129;Sociologia / Estadística Aplicada (Simultaneïtat);UAB;Cerdanyola del Vallès;20;8,776;;;0,2;;;;;;;0,2;;0,2;0,2;0,2;;0,2;;;;;0,2;0,2;0,2;0,1;0,2;;
10;91915;Tecnologies Industrials amb Anàlisi Econòmica, Grau en + Màster Universitari en Enginyeria Industrial (PARS: Enginyer/a Industrial amb Anàlisi Econòmica) (docència en Anglès);UPC / UPF;Barcelona;50;12,54;;;;;;;;;;0,2;;;;;;;;;;;;0,2;;;0,2;;
8;31038;Tecnologies Marines;UPC;Barcelona;44;7,432;;;;;;;0,2;;;0,2;;;;;;;;;;;;0,2;;;0,2;;0,2
7;21057;Teràpia Ocupacional EUIT de Terrassa;UAB;Terrassa;60;5;;;0,2;;;;;;;0,1;;;0,2;0,2;;;;;;;;0,2;0,2;;;;
7;91016;Teràpia Ocupacional (presencial / semipresencial);UVic-UCC;Vic;45;5;;;0,2;;;;;;;0,1;;;0,2;0,2;;;;;;;;0,2;0,2;;;;
5;21058;Traducció i Interpretació - Alemany;UAB;Cerdanyola del Vallès;40;5;;;;;;;;;;;;;;;;;0,2;0,2;0,1;0,2;0,2;;;;;;
5;41040;Traducció i Interpretació - Alemany / Francès / Llengua de Signes Catalana -;UPF;Barcelona;70;5;;;;;;;;;;;;;;;;;0,2;0,2;0,1;0,2;0,2;;;;;;
5;21064;Traducció i Interpretació - Anglès;UAB;Cerdanyola del Vallès;140;5,462;;;;;;;;;;;;;;;;;0,2;0,2;0,1;0,2;0,2;;;;;;
5;41006;Traducció i Interpretació - Anglès;UPF;Barcelona;85;5;;;;;;;;;;;;;;;;;0,2;0,2;0,1;0,2;0,2;;;;;;
6;41054;Traducció i Interpretació - Anglès - / Llengües Aplicades (Simultaneïtat);UPF;Barcelona;15;5,91;;;;;;;;;;;;;;;;;0,2;0,2;0,1;0,2;0,2;;0,2;;;;
5;21065;Traducció i Interpretació - Francès;UAB;Cerdanyola del Vallès;50;5;;;;;;;;;;;;;;;;;0,2;0,2;0,1;0,2;0,2;;;;;;
6;11051;Treball Social;UB;Barcelona;240;7,277;;;;0,2;;;;;;;;0,2;0,2;;;;;;;;0,2;0,2;0,2;0,2;;;
6;61034;Treball Social;UdL;Lleida;80;5,474;;;;0,2;;;;;;;;0,2;0,2;;;;;;;;0,2;0,2;0,2;0,2;;;
6;81044;Treball Social;UdG;Girona;60;6,19;;;;0,2;;;;;;;;0,2;0,2;;;;;;;;0,2;0,2;0,2;0,2;;;
6;71026;Treball Social;URV;Tarragona;85;7,255;;;;0,2;;;;;;;;0,2;0,2;;;;;;;;0,2;0,2;0,2;0,2;;;
5;11011;"Turisme ""CETT""";UB;Barcelona;120;5;0,1;0,1;;0,2;0,1;;;;;;0,2;0,2;0,2;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;;;
5;11086;"Turisme ""CETT"" (Docència en Anglès)";UB;Barcelona;65;5;0,1;0,1;;0,2;0,1;;;;;;0,2;0,2;0,2;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;;;
5;21059;Turisme;UAB;Cerdanyola del Vallès;100;5;0,1;0,1;;0,2;0,1;;;;;;0,2;0,2;0,2;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;;;
5;21114;Turisme (Docència en Anglès);UAB;Cerdanyola del Vallès;60;5;0,1;0,1;;0,2;0,1;;;;;;0,2;0,2;0,2;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;;;
5;61021;Turisme;UdL;Lleida;35;5;0,1;0,1;;0,2;0,1;;;;;;0,2;0,2;0,2;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;;;
5;81039;Turisme;UdG;Girona;70;5;0,1;0,1;;0,2;0,1;;;;;;0,2;0,2;0,2;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;;;
5;81036;"Turisme ""Euroaula""";UdG;Barcelona;100;5;0,1;0,1;;0,2;0,1;;;;;;0,2;0,2;0,2;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;;;
5;81038;"Turisme ""Mediterrani""";UdG;Barcelona;100;5;0,1;0,1;;0,2;0,1;;;;;;0,2;0,2;0,2;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;;;
8;61053;Turisme / Administració i Direcció d'Empreses (Simultaneïtat);UdL;Lleida;20;7,284;0,1;0,1;0,2;0,2;0,1;;;;;0,2;0,2;0,2;0,2;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;0,2;;
6;81085;Turisme / Estudis Globals / Global Studies (docència en Anglès) (simultaneïtat);UdG;Girona;20;6,808;0,1;0,1;0,1;0,2;0,1;0,1;;0,1;0,1;0,1;0,2;0,2;0,2;0,1;;0,2;;;;0,2;0,2;0,2;0,2;0,2;0,1;0,1;
6;81076;Turisme / Geografia, Territori i Medi Ambient (simultaneïtat);UdG;Girona;10;5;0,1;0,1;0,1;0,2;0,1;0,1;;;;;0,2;0,2;0,2;0,2;0,1;0,2;;;;0,2;0,2;0,2;0,2;0,2;;;
7;81062;"Turisme / Màrqueting ""Mediterrani"" (Simultaneïtat)";UdG;Barcelona;25;5;0,1;0,1;;0,2;0,1;;;;;;0,2;0,2;0,2;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;;;
6;11112;"Turisme / Negoci Digital i Innovació en Turisme ""CETT"" (simultaneïtat)";UB;Barcelona;10;5;0,1;0,1;;;0,1;;;;;;;;;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;;0,2;0,2
6;81077;Turisme / Publicitat i Relacions Públiques (simultaneïtat);UdG;Girona;15;9,308;0,1;0,1;;0,2;0,1;0,2;;0,2;0,2;;0,2;0,2;0,2;;;0,2;0,2;0,2;;0,2;0,2;0,2;0,2;0,2;;0,2;
8;41035;"Turisme i Gestió del Lleure / Administració d'Empreses i Gestió de la Innovació ""Tecnocampus"" (Simultaneïtat)";UPF;Mataró;40;5;0,1;0,1;0,2;0,2;0,1;;;;;0,2;0,2;0,2;0,2;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;0,2;;
8;41062;"Turisme i Gestió del Lleure / Màrqueting i Comunitats Digitals ""Tecnocampus"" (simultaneïtat)";UPF;Mataró;30;5;0,2;0,2;;0,2;0,2;0,2;;0,2;0,2;;0,2;0,2;0,2;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;;0,2;
9;21083;Veterinària;UAB;Cerdanyola del Vallès;115;11,994;;;0,2;;;;;;;0,2;;;;;;;;;;;;0,2;;;0,2;;
9;61040;Veterinària / Ciència i Producció Animal (Simultaneïtat);UdL;Lleida;60;11,29;;;0,2;;;;;;;0,2;;;;;;;;;;;;0,2;;;0,2;;
